RF_DOC_ID,RF_DOC_CD,RFED_ACTG_LN_NO,ACTG_LN_DSCR
18781,PO,4,Steel Reinforcing Mesh
18782,CT,4,Storage Cabinets Metal
18783,CT,4,Surface-Active Agents: Emulsifiers Wetting Agents
18784,PO,4,Tapping Machines and Equipment
18785,DO,4,Telecommunication Services (Not Otherwise Classifi
18786,DO,4,Telephone Services Cellular
18787,DO,4,Telephone Services Long Distance and Local (Inclu
18788,PO,4,TELEVISION EQUIPMENT AND ACCESSORIES
18789,DO,4,TONER CARTRIDGES LASER PRINTERS BRAND LISTED OR
18790,PO,4,Tool Sets All Kinds
18791,DO,4,Top Soil and Fill Dirt (For Mulch See Class 335)
18792,PO,4,Top Soil and Fill Dirt (For Mulch See Class 335)
18793,DO,4,TOYOTA PARTS AND ACCESSORIES (TOYOTA OR EQUAL)
18794,DO,4,TRANSMISSION - MAIN MANUAL
18795,PO,4,TRANSMITTERS (PRESSURE FLOW LEVEL ETC.)
18796,PO,4,Transportation of Goods (Freight)
18797,CT,4,TRANSPORTATION OF GOODS INDUSTRIAL FREIGHT
18798,PO,4,Trophies Plaques Awards etc. (Not Otherwise Cla
18799,DO,4,Two-Way Radio Portable Including Vehicle Radio R
18800,DO,4,Two-Way Radio Supplies Parts and Accessories
18801,DO,4,Uniform Rental or Lease
18802,PO,4,Uniform Rental or Lease
18803,DO,4,Uniforms Blended Fabric
18804,DO,4,Uniforms Cotton
18805,PO,4,VALVES RELIEF AND SAFETY
18806,CT,4,Weed Killers (Herbicides) Liquid
18807,DO,4,Welding and Industrial Gases: Acetylene Argon Ca
18808,DO,4,Work Clothes
18809,DO,40,Uniforms Blended Fabric
18810,DO,41,Uniforms Blended Fabric
18811,DO,42,Uniforms Blended Fabric
18812,DO,43,Pest Control (Incl Termite Insp birds rodent)
18813,DO,43,Uniforms Blended Fabric
18814,DO,44,Pest Control (Incl Termite Insp birds rodent)
18815,DO,44,Uniforms Blended Fabric
18816,DO,45,Pest Control (Incl Termite Insp birds rodent)
18817,DO,45,Uniforms Blended Fabric
18818,DO,46,Uniforms Blended Fabric
18819,DO,47,Uniforms Blended Fabric
18820,DO,48,Uniforms Blended Fabric
18821,DO,49,Uniforms Blended Fabric
18822,PO,5,ACCELERATOR CONCRETE
18823,DO,5,ADMIXTURES CONCRETE WATER REDUCER
18824,CT,5,Aerial Photogrammery Services
18825,DO,5,Aircraft and Aviation Parts Equipment
18826,DO,5,Application Service Provider (ASP) Web Based Hoste
18827,DO,5,Application Software Microcomputer
18828,PO,5,Application Software Microcomputer
18829,PO,5,ASPHALT CLEANER LIQUID
18830,PO,5,Asphaltic Concrete Cold Laid
18831,DO,5,ASPHALTIC CONCRETE HOT MIX IN ACCORDANCE WITH IT
18832,DO,5,ASPHALTIC CONCRETE PAVEMENT HOT MIX-COLD LAID IN
18833,CT,5,ASSEMBLY SERVICES
18834,DO,5,Atlases Charts Globes and Maps
18835,DO,5,BATTERIES STORAGE COMMERCIAL TRUCK/BUS/DIESEL
18836,PO,5,Battery Chargers for Dry Cell Batteries
18837,CT,5,Bicycles Tricycles etc. (For Exercise Bikes See
18838,PO,5,BIN STORAGE POLYPROPYLENE HEAVY DUTY
18839,PO,5,BLADES DIAMOND
18840,PO,5,BOOKS PLANNERS ORGANIZERS CALENDAR TIME TEXT
18841,DO,5,Brakes Repairs and Replacements (Not Electric Co
18842,DO,5,Cable Construction Installation and Maintenance (
18843,PO,5,Cafeteria and Restaurant Services
18844,PO,5,Camera Accessories: Batteries Exposure Meters (Li
18845,PO,5,Camera Carrying Cases Gadget Bags etc.
18846,PO,5,CAMERAS DIGITAL LCD
18847,PO,5,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
18848,CT,5,Cash Registers and Cash Drawers
18849,CT,5,CEMENT PORTLAND
18850,DO,5,CEMENT PORTLAND
18851,CT,5,CLEANING COMPOSITIONS DETERGENTS SOLVENTS AND S
18852,DO,5,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
18853,PO,5,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
18854,DO,5,CLOTHING: TROUSERS SUPV AND UNIFORM
18855,DO,5,Coin Wrappers Bill Straps Bank Deposit Bags etc
18856,PO,5,COMPUTER ACCESSORIES AND SUPPLIES
18857,PO,5,Concessions Catering Vending: Mobile and Station
18858,PO,5,Controllers Local and Remote
18859,PO,5,COOLING UNITS AIR CONDITIONER PORTABLE SELF-CON
18860,CT,5,COVERS INLET CONCRETE SEWER DRAIN SYSTEM
18861,DO,5,Decal Printing
18862,CT,5,DESKS WOOD TRADITIONAL GEN. PURPOSE DOUBLE PED
18863,CT,5,Diagnostic Equipment Electronic (Not Otherwise It
18864,DO,5,Electrical Accessories: Alternators Ammeters Coi
18865,DO,5,ELECTRICAL MAINTENANCE AND REPAIR SERVICES
18866,PO,5,Emblems Braids and Patches  (For Caps and Unifor
18867,DO,5,Engines Diesel (Automotive) and Replacement Parts
18868,PO,5,ENVELOPES KRAFT COMMERCIAL WINDOW
18869,DO,5,EXPENDABLE ITEMS
18870,PO,5,EXPENDABLE ITEMS
18871,DO,5,EXTINGUISHER FIRE ABC MULTI-PURPOSE POWDER WITH
18872,DO,5,EXTINGUISHER FIRE CO2 W/BRACKET 5 LB
18873,DO,5,Eye Glasses Including Sunglasses
18874,DO,5,Filters: Air Fuel Oil Power Steering Transmiss
18875,DO,5,Financial Advisor
18876,DO,5,Fire Extinguisher Maintenance (Including Rechargin
18877,DO,5,Flexible Base
18878,DO,5,Forms Printing (Not Continuous)
18879,PO,5,Forms Printing (Not Continuous)
18880,DO,5,Fuel System Maintenance and Repair
18881,CT,5,FUNGICIDES LIQUID
18882,DO,5,Furniture Installation and Reconfiguration Service
18883,DO,5,FURNITURE: OFFICE
18884,DO,5,Gas Detection/Monitoring Equipment (Firemen)
18885,PO,5,GLOVES
18886,DO,5,Grease Lubrication Type
18887,DO,5,GUIDE STREET OF THE GREATER AUSTIN AREA BOOK
18888,DO,5,Hand Tools Special Automotive: Brake Tools Body
18889,PO,5,HAT RANGER HI-VIS SM-MED LIME
18890,DO,5,Head Ear Eye and Face Protection
18891,PO,5,Head Ear Eye and Face Protection
18892,DO,5,Hose and Hose Fittings: Brake Heater Radiator V
18893,DO,5,Hydraulics (Pump Hydraulic Motor Valves Gauges
18894,DO,5,Impact Tools Air Powered (Not Road Building)
18895,PO,5,INTERNET DATABASE SUBSCRIPTIONS
18896,CT,5,JACKETS SAFETY
18897,DO,5,JANITORIAL SUPPLIES GENERAL LINE
18898,DO,5,Laboratory Equipment and Accessories: Specialized
18899,DO,5,LABORATORY SUPPLIES PER PRICE AGREEMENT
18900,DO,5,LIGHTS EMERGENCY
18901,PO,5,Locks Key Blanks and Locksmith Tools
18902,PO,5,LUMBER AND RELATED PRODUCTS
18903,PO,5,Lumber Hardwood All Kinds
18904,DO,5,MEDICAL DENTAL AND LAB SUPPLY PER PRICE AGREEMENT
18905,DO,5,Microcomputers Desktop or Towerbased Environmental
18906,DO,5,Microcomputers Handheld Laptop and Notebook ECO Ce
18907,CT,5,Modification of Existing Equipment (Including Cost
18908,DO,5,Monitors Color and Monochrome (CGA VGA SVGA et
18909,DO,5,Monitors Color and Monochrome Environmentally Cert
18910,CT,5,Motorcycles Bicycles Motor Scooters and Truckst
18911,PO,5,Network Components: Adapter Cards Bridges Connec
18912,PO,5,Nonflammable Solvent Mixtures (Safety Solvents)
18913,DO,5,Novelties and Advertising Specialty Products
18914,PO,5,OFFICE SUPPLIES GENERAL
18915,DO,5,OFFICE SUPPLIES PER PRICE AGREEMENT
18916,DO,5,PARTS AND ACCESSORIES DEFIBRILLATOR
18917,PO,5,PARTS AND ACCESSORIES JACK HAMMER
18918,DO,5,PARTS AND ACCESSORIES TRAILER HITCH (BRAND LISTED
18919,DO,5,PATCH FLEET SERVICES
18920,PO,5,PATCH STREET AND BRIDGE DIVISION
18921,DO,5,Peripherals Miscellaneous: Joy Sticks Graphic Di
18922,DO,5,Police Protection Equipment (Body Armor and Riot S
18923,PO,5,PRINTERS THERMAL LABEL PRINTER
18924,PO,5,PRINTING AND TYPESETTING SERVICES
18925,DO,5,PRINTING OF BUSINESS CARDS TWO COLORS WHITE SMOO
18926,PO,5,PRINTING OF CARDS WHITE AND COLORED STOCK
18927,DO,5,Property Management Services
18928,DO,5,Ready-Mix Concrete
18929,DO,5,RECYCLING SERVICES (INCLUDING COLLECTION)
18930,DO,5,Replacement Parts for Ford
18931,DO,5,Rescue Equipment Supplies and Accessories Includi
18932,PO,5,Rubber Stamps Stamp Pads Stamp Pad Ink and Stamp
18933,CT,5,Sand and Gravel
18934,DO,5,Sand and Gravel
18935,PO,5,SAND CONCRETE
18936,DO,5,SAND SILICA
18937,CT,5,SEED MIX GOLF COURSE
18938,CT,5,Shelving Metal (Not Library or Shop)
18939,PO,5,Shirts Dress and Casual
18940,PO,5,SHIRTS TEE 100% COTTON OR POLY/COTTON BLEND ASS
18941,DO,5,Shoes Safety Toe
18942,PO,5,Shoes Safety Toe
18943,DO,5,Sign Material Reflective (See 550-45 for Reflecti
18944,PO,5,Signage (Incls. Destination Routing and Advertisi
18945,CT,5,SIGNS ROLL-UP MESSAGE FOR USE W/SPRING LOADED SI
18946,DO,5,Signs: Construction
18947,PO,5,Silk Screen Printing
18948,CT,5,Software Maintenance/Support
18949,DO,5,Software Maintenance/Support
18950,PO,5,Software Maintenance/Support
18951,DO,5,Soil Mixtures (Special)
18952,DO,5,Solid or Liquid Waste Disposal (Including Manageme
18953,DO,5,SOLVENT CLEANING FOR COLD SOAK TANK
18954,DO,5,Souvenirs: Promotional Advertising etc.
18955,PO,5,Souvenirs: Promotional Advertising etc.
18956,PO,5,SPORTING GOODS ATHLETIC EQUIPMENT AND ATHLETIC FA
18957,PO,5,STAMPS RUBBER PRE-INKED
18958,PO,5,STAPLES WIRE FOR COPIER
18959,PO,5,Steel Reinforcing Mesh
18960,CT,5,Storage Cabinets Metal
18961,CT,5,Surface-Active Agents: Emulsifiers Wetting Agents
18962,DO,5,Telephone Services Cellular
18963,DO,5,Telephone Services Long Distance and Local (Inclu
18964,PO,5,TELEVISION EQUIPMENT AND ACCESSORIES
18965,DO,5,Top Soil and Fill Dirt (For Mulch See Class 335)
18966,PO,5,Top Soil and Fill Dirt (For Mulch See Class 335)
18967,DO,5,TOYOTA PARTS AND ACCESSORIES (TOYOTA OR EQUAL)
18968,DO,5,Translation Services
18969,PO,5,Translation Services
18970,PO,5,Transportation of Goods (Freight)
18971,CT,5,TRANSPORTATION OF GOODS INDUSTRIAL FREIGHT
18972,PO,5,Trophies Plaques Awards etc. (Not Otherwise Cla
18973,DO,5,Two-Way Radio Portable Including Vehicle Radio R
18974,DO,5,Two-Way Radio Supplies Parts and Accessories
18975,DO,5,Uniform Rental or Lease
18976,PO,5,Uniform Rental or Lease
18977,DO,5,Uniforms Blended Fabric
18978,DO,5,Uniforms Cotton
18979,CT,5,Weed Killers (Herbicides) Liquid
18980,DO,5,Welding and Industrial Gases: Acetylene Argon Ca
18981,DO,5,Work Clothes
18982,DO,50,Uniforms Blended Fabric
18983,DO,51,Uniforms Blended Fabric
18984,DO,52,Uniforms Blended Fabric
18985,DO,53,Uniforms Blended Fabric
18986,DO,54,Uniforms Blended Fabric
18987,DO,55,Uniforms Blended Fabric
18988,DO,56,Uniforms Blended Fabric
18989,DO,57,Uniforms Blended Fabric
18990,DO,58,Uniforms Blended Fabric
18991,DO,59,Uniforms Blended Fabric
18992,DO,6,Aerial Photography
18993,DO,6,Aircraft and Aviation Parts Equipment
18994,DO,6,Application Service Provider (ASP) Web Based Hoste
18995,DO,6,Application Software Microcomputer
18996,PO,6,Application Software Microcomputer
18997,PO,6,Asphaltic Concrete Cold Laid
18998,DO,6,ASPHALTIC CONCRETE HOT MIX IN ACCORDANCE WITH IT
18999,DO,6,ASPHALTIC CONCRETE PAVEMENT HOT MIX-COLD LAID IN
19000,DO,6,Atlases Charts Globes and Maps
19001,DO,6,BATTERIES STORAGE COMMERCIAL TRUCK/BUS/DIESEL
19002,PO,6,BIN STORAGE POLYPROPYLENE HEAVY DUTY
19003,PO,6,BOOKS PLANNERS ORGANIZERS CALENDAR TIME TEXT
19004,DO,6,Brakes Repairs and Replacements (Not Electric Co
19005,DO,6,Cable Construction Installation and Maintenance (
19006,PO,6,Camera Accessories: Batteries Exposure Meters (Li
19007,PO,6,Camera Carrying Cases Gadget Bags etc.
19008,PO,6,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
19009,CT,6,Cash Registers and Cash Drawers
19010,CT,6,CEMENT PORTLAND
19011,DO,6,CEMENT PORTLAND
19012,CT,6,CLEANING COMPOSITIONS DETERGENTS SOLVENTS AND S
19013,DO,6,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19014,PO,6,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19015,DO,6,CLOTHING: TROUSERS SUPV AND UNIFORM
19016,DO,6,Coin Wrappers Bill Straps Bank Deposit Bags etc
19017,PO,6,Compressor Base or Tank Mounted Electric Motor o
19018,PO,6,Concessions Catering Vending: Mobile and Station
19019,CT,6,CONSULTING SERVICES (NOT OTHERWISE CLASSIFIED)
19020,PO,6,COOLING UNITS AIR CONDITIONER PORTABLE SELF-CON
19021,CT,6,DESKS WOOD TRADITIONAL GEN. PURPOSE DOUBLE PED
19022,CT,6,Diagnostic Equipment Electronic (Not Otherwise It
19023,DO,6,Electrical Accessories: Alternators Ammeters Coi
19024,PO,6,Emblems Braids and Patches  (For Caps and Unifor
19025,DO,6,Engines Diesel (Automotive) and Replacement Parts
19026,PO,6,ENVELOPES KRAFT COMMERCIAL WINDOW
19027,DO,6,EXPENDABLE ITEMS
19028,PO,6,EXPENDABLE ITEMS
19029,DO,6,Eye Glasses Including Sunglasses
19030,DO,6,Filters: Air Fuel Oil Power Steering Transmiss
19031,DO,6,Fire Extinguisher Maintenance (Including Rechargin
19032,DO,6,Flexible Base
19033,DO,6,Forms Printing (Not Continuous)
19034,PO,6,Forms Printing (Not Continuous)
19035,DO,6,Fuel System Maintenance and Repair
19036,DO,6,Furniture Installation and Reconfiguration Service
19037,DO,6,FURNITURE: OFFICE
19038,PO,6,GLOVES
19039,DO,6,Grease Lubrication Type
19040,DO,6,GUIDE STREET OF THE GREATER AUSTIN AREA BOOK
19041,DO,6,Hand Tools Special Automotive: Brake Tools Body
19042,DO,6,Head Ear Eye and Face Protection
19043,PO,6,Head Ear Eye and Face Protection
19044,DO,6,Hose and Hose Fittings: Brake Heater Radiator V
19045,DO,6,Hydraulics (Pump Hydraulic Motor Valves Gauges
19046,DO,6,Impact Tools Air Powered (Not Road Building)
19047,PO,6,INTERNET DATABASE SUBSCRIPTIONS
19048,CT,6,JACKETS SAFETY
19049,DO,6,JANITORIAL SUPPLIES GENERAL LINE
19050,DO,6,LABORATORY SUPPLIES PER PRICE AGREEMENT
19051,DO,6,LIGHTS EMERGENCY
19052,PO,6,Lumber Hardwood All Kinds
19053,DO,6,Microcomputers Desktop or Towerbased Environmental
19054,DO,6,Monitors Color and Monochrome (CGA VGA SVGA et
19055,DO,6,Monitors Color and Monochrome Environmentally Cert
19056,PO,6,Network Components: Adapter Cards Bridges Connec
19057,PO,6,Nonflammable Solvent Mixtures (Safety Solvents)
19058,DO,6,Novelties and Advertising Specialty Products
19059,PO,6,OFFICE SUPPLIES GENERAL
19060,DO,6,OFFICE SUPPLIES PER PRICE AGREEMENT
19061,DO,6,PARTS AND ACCESSORIES DEFIBRILLATOR
19062,DO,6,PARTS AND ACCESSORIES TRAILER HITCH (BRAND LISTED
19063,DO,6,PATCH FLEET SERVICES
19064,PO,6,PATCH STREET AND BRIDGE DIVISION
19065,DO,6,Police Protection Equipment (Body Armor and Riot S
19066,PO,6,PRINTERS THERMAL LABEL PRINTER
19067,DO,6,PRINTING OF BUSINESS CARDS TWO COLORS WHITE SMOO
19068,DO,6,Property Management Services
19069,DO,6,Ready-Mix Concrete
19070,DO,6,Replacement Parts for Ford
19071,DO,6,Rescue Equipment Supplies and Accessories Includi
19072,PO,6,Rubber Stamps Stamp Pads Stamp Pad Ink and Stamp
19073,DO,6,Sand and Gravel
19074,PO,6,SAND CONCRETE
19075,DO,6,Serums Toxoids and Vaccines
19076,PO,6,Shirts Dress and Casual
19077,PO,6,SHIRTS TEE 100% COTTON OR POLY/COTTON BLEND ASS
19078,DO,6,Shoes Safety Toe
19079,DO,6,Sign Material Reflective (See 550-45 for Reflecti
19080,CT,6,SIGNS ROLL-UP MESSAGE FOR USE W/SPRING LOADED SI
19081,DO,6,Signs: Construction
19082,CT,6,Software Maintenance/Support
19083,DO,6,Software Maintenance/Support
19084,DO,6,Solid or Liquid Waste Disposal (Including Manageme
19085,DO,6,SOLVENT CLEANING FOR COLD SOAK TANK
19086,DO,6,Souvenirs: Promotional Advertising etc.
19087,PO,6,STAMPS RUBBER PRE-INKED
19088,PO,6,STAPLES WIRE FOR COPIER
19089,PO,6,Steel Reinforcing Mesh
19090,CT,6,Storage Cabinets Metal
19091,CT,6,Surface-Active Agents: Emulsifiers Wetting Agents
19092,DO,6,Telephone Services Long Distance and Local (Inclu
19093,PO,6,Top Soil and Fill Dirt (For Mulch See Class 335)
19094,DO,6,TOYOTA PARTS AND ACCESSORIES (TOYOTA OR EQUAL)
19095,CT,6,TRANSPORTATION OF GOODS INDUSTRIAL FREIGHT
19096,PO,6,Trophies Plaques Awards etc. (Not Otherwise Cla
19097,DO,6,Two-Way Radio Portable Including Vehicle Radio R
19098,DO,6,Two-Way Radio Supplies Parts and Accessories
19099,DO,6,Uniform Rental or Lease
19100,PO,6,Uniform Rental or Lease
19101,DO,6,Uniforms Blended Fabric
19102,DO,6,Welding and Industrial Gases: Acetylene Argon Ca
19103,DO,6,Work Clothes
19104,DO,60,Uniforms Blended Fabric
19105,DO,61,Uniforms Blended Fabric
19106,DO,62,Uniforms Blended Fabric
19107,DO,63,Hauling Services
19108,DO,63,Uniforms Blended Fabric
19109,DO,64,Hauling Services
19110,DO,64,Uniforms Blended Fabric
19111,DO,65,Hauling Services
19112,DO,65,Uniforms Blended Fabric
19113,DO,66,Uniforms Blended Fabric
19114,DO,67,Uniforms Blended Fabric
19115,DO,68,Hauling Services
19116,DO,68,Uniforms Blended Fabric
19117,DO,69,Hauling Services
19118,DO,69,Uniforms Blended Fabric
19119,DO,7,Application Software Microcomputer
19120,PO,7,Application Software Microcomputer
19121,DO,7,ASPHALTIC CONCRETE HOT MIX IN ACCORDANCE WITH IT
19122,DO,7,ASPHALTIC CONCRETE PAVEMENT HOT MIX-COLD LAID IN
19123,PO,7,BIN STORAGE POLYPROPYLENE HEAVY DUTY
19124,PO,7,BOOKS PLANNERS ORGANIZERS CALENDAR TIME TEXT
19125,PO,7,Camera Accessories: Batteries Exposure Meters (Li
19126,PO,7,Camera Carrying Cases Gadget Bags etc.
19127,PO,7,CAMERAS DIGITAL TYPE (INCL. DIGITAL NETWORK CAMERA
19128,CT,7,Cash Registers and Cash Drawers
19129,CT,7,CEMENT PORTLAND
19130,DO,7,CEMENT PORTLAND
19131,CT,7,CLEANING COMPOSITIONS DETERGENTS SOLVENTS AND S
19132,DO,7,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19133,PO,7,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19134,DO,7,CLOTHING: TROUSERS SUPV AND UNIFORM
19135,PO,7,Compressor Base or Tank Mounted Electric Motor o
19136,PO,7,Concessions Catering Vending: Mobile and Station
19137,PO,7,Emblems Braids and Patches  (For Caps and Unifor
19138,PO,7,ENVELOPES KRAFT COMMERCIAL WINDOW
19139,DO,7,EXPENDABLE ITEMS
19140,DO,7,Eye Glasses Including Sunglasses
19141,DO,7,Fire Extinguisher Maintenance (Including Rechargin
19142,DO,7,Furniture Installation and Reconfiguration Service
19143,DO,7,Grease Lubrication Type
19144,DO,7,GUIDE STREET OF THE GREATER AUSTIN AREA BOOK
19145,DO,7,Hand Tools Special Automotive: Brake Tools Body
19146,PO,7,Head Ear Eye and Face Protection
19147,DO,7,Impact Tools Air Powered (Not Road Building)
19148,PO,7,INTERNET DATABASE SUBSCRIPTIONS
19149,CT,7,JACKETS SAFETY
19150,DO,7,LIGHTS EMERGENCY
19151,PO,7,Lumber Hardwood All Kinds
19152,DO,7,Microcomputers Desktop or Towerbased Environmental
19153,DO,7,Monitors Color and Monochrome (CGA VGA SVGA et
19154,DO,7,Monitors Color and Monochrome Environmentally Cert
19155,DO,7,Moving Services
19156,PO,7,Nonflammable Solvent Mixtures (Safety Solvents)
19157,DO,7,Novelties and Advertising Specialty Products
19158,PO,7,OFFICE SUPPLIES GENERAL
19159,DO,7,OFFICE SUPPLIES PER PRICE AGREEMENT
19160,DO,7,PARTS AND ACCESSORIES DEFIBRILLATOR
19161,PO,7,PATCH STREET AND BRIDGE DIVISION
19162,DO,7,Property Management Services
19163,DO,7,Ready-Mix Concrete
19164,PO,7,Rubber Stamps Stamp Pads Stamp Pad Ink and Stamp
19165,DO,7,Sand and Gravel
19166,DO,7,Serums Toxoids and Vaccines
19167,PO,7,Shirts Dress and Casual
19168,DO,7,Shoes Safety Toe
19169,DO,7,Sign Material Reflective (See 550-45 for Reflecti
19170,CT,7,SIGNS ROLL-UP MESSAGE FOR USE W/SPRING LOADED SI
19171,DO,7,Signs: Construction
19172,DO,7,Software Maintenance/Support
19173,DO,7,Souvenirs: Promotional Advertising etc.
19174,PO,7,STAMPS RUBBER PRE-INKED
19175,PO,7,STAPLES WIRE FOR COPIER
19176,CT,7,Storage Cabinets Metal
19177,CT,7,Surface-Active Agents: Emulsifiers Wetting Agents
19178,DO,7,Telephone Services Cellular
19179,DO,7,Telephone Services Long Distance and Local (Inclu
19180,DO,7,TRANSMISSION - MAIN MANUAL
19181,PO,7,Transportation of Goods (Freight)
19182,PO,7,Trophies Plaques Awards etc. (Not Otherwise Cla
19183,DO,7,Two-Way Radio Portable Including Vehicle Radio R
19184,DO,7,Two-Way Radio Supplies Parts and Accessories
19185,DO,7,Uniform Rental or Lease
19186,PO,7,Uniform Rental or Lease
19187,DO,7,Uniforms Blended Fabric
19188,DO,7,Work Clothes
19189,DO,70,Uniforms Blended Fabric
19190,DO,71,Uniforms Blended Fabric
19191,DO,72,Uniforms Blended Fabric
19192,DO,73,Uniforms Blended Fabric
19193,DO,74,Uniforms Blended Fabric
19194,DO,75,Uniforms Blended Fabric
19195,DO,76,Uniforms Blended Fabric
19196,DO,77,Uniforms Blended Fabric
19197,DO,78,Uniforms Blended Fabric
19198,DO,79,Uniforms Blended Fabric
19199,DO,8,Application Software Microcomputer
19200,PO,8,Application Software Microcomputer
19201,DO,8,ASPHALTIC CONCRETE HOT MIX IN ACCORDANCE WITH IT
19202,PO,8,BOOKS PLANNERS ORGANIZERS CALENDAR TIME TEXT
19203,CT,8,Cash Registers and Cash Drawers
19204,CT,8,CEMENT PORTLAND
19205,DO,8,CEMENT PORTLAND
19206,CT,8,CLEANING COMPOSITIONS DETERGENTS SOLVENTS AND S
19207,DO,8,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19208,PO,8,CLOTHING: ATHLETIC / CASUAL / DRESS / UNIFORM / WT
19209,DO,8,CLOTHING: TROUSERS SUPV AND UNIFORM
19210,PO,8,Concessions Catering Vending: Mobile and Station
19211,PO,8,Emblems Braids and Patches  (For Caps and Unifor
19212,DO,8,Eye Glasses Including Sunglasses
19213,DO,8,Fire Extinguisher Maintenance (Including Rechargin
19214,DO,8,Furniture Installation and Reconfiguration Service
19215,DO,8,Grease Lubrication Type
19216,DO,8,GUIDE STREET OF THE GREATER AUSTIN AREA BOOK
19217,DO,8,Hand Tools Special Automotive: Brake Tools Body
19218,PO,8,Head Ear Eye and Face Protection
19219,PO,8,Hydraulics (Pump Hydraulic Motor Valves Gauges
19220,DO,8,Impact Tools Air Powered (Not Road Building)
19221,PO,8,INTERNET DATABASE SUBSCRIPTIONS
19222,CT,8,JACKETS SAFETY
19223,DO,8,LIGHTS EMERGENCY
19224,PO,8,Lumber Hardwood All Kinds
19225,DO,8,Microcomputers Desktop or Towerbased Environmental
19226,DO,8,Monitors Color and Monochrome (CGA VGA SVGA et
19227,PO,8,Nonflammable Solvent Mixtures (Safety Solvents)
19228,DO,8,Novelties and Advertising Specialty Products
19229,PO,8,OFFICE SUPPLIES GENERAL
19230,DO,8,OFFICE SUPPLIES PER PRICE AGREEMENT
