VEND_ID,LGL_NM,VEND_CUST_CD
4721,STATEWIDE MATERIALS TRANSPORT LTD,STA8314289
4722,STATSOFT,STA7064185
4723,STAY SAFE STORE,VC0000101025
4724,STEALTH POWER LLC,V00000931972
4725,STEALTHbits Technologies Inc.,VS0000005222
4726,STEELSENTRY INC,VC0000102340
4727,STEINMAN LUEVANO STRUCTURES LLP,STE8305142
4728,Stellar Energy Solutions LLC,VS0000004584
4729,Stephen Carlos Kirk,V00000953081
4730,STEPHEN D JONES,VS0000017455
4731,STERICYCLE,STE7106375
4732,STERICYCLE INC,STE7106375
4733,Sterling & Western Star of Austin Ltd.,VS0000000343
4734,STERLING AFFAIRS,STE7135750
4735,STERLING EVENTS HOSPITALITY LP,VS0000017805
4736,Steve L Robbins,V00000942899
4737,Steve Mechler & Associates Inc,V00000904329
4738,Steven Arthur Van De Hoef,VS0000037301
4739,STEVEN PATRICK BOICOURT,SIG8317917
4740,STEWART & STEVENSON SERVICES INC,STE4432500
4741,STEWART ENGINEERING SUPPLY INC,STE4432750
4742,STILLWATER LANDSCAPES,STI8321992
4743,STILLWATER SITE SERVICES INC,V00000912053
4744,STIPPS INC,ABA8312586
4745,Stitch 24 LLC,VS0000026149
4746,STOCK BUILDING SUPPLY,STO8305654
4747,STOKES SIGN COMPANY,SIG7166420
4748,Stolper International Inc.,VS0000030665
4749,STONECO INC,GAT1993750
4750,Stop Stick Ltd.,V00000960158
4751,StopTech Ltd.,VS0000032150
4752,Store It Mobile LLC,V00000912596
4753,Stored Energy Systems llc,V00000932453
4754,Storm Water Systems Inc.,V00000954752
4755,STRAIT MUSIC CO,STR4463750
4756,STRATEGIC DIAGNOSTICS INC,STR7091600
4757,Strategies for Youth Inc.,V00000959964
4758,Stratus Block 21 LLC,V00000901322
4759,STRAUS-FRANK ENTERPRISES LLC,STR4462000
4760,STREETLIGHT INTELLIGENCE INC,VC0000102536
4761,STRONG GROUP INC (THE),STR7159310
4762,Strong Productions Inc.,VS0000010713
4763,Strong Products Group Ltd.,VS0000027980
4764,STROUD SAFETY APPAREL,STR8320924
4765,STROUD SAFETY APPAREL LLC,STR8320924
4766,Strouhal Tire Recapping Plant Inc,VS0000027500
4767,STRUCTURAL & STEEL PRODUCTS,STR7146335
4768,STRYKER CORP,STR7054065
4769,STUART C IRBY CO,STU8321064
4770,STUART C IRBY COMPANY,STU8321064
4771,STUTTON CORP,STU4479250
4772,Submarine Entertainment LLC,V00000933303
4773,SUBMATIC AUSTIN INC,VS0000028512
4774,SUBNET SOLUTIONS INC,SUB8317050
4775,SUCCESSFACTORS AN SAP COMPANY,VS0000001590
4776,SUEZ TREATMENT SOLUTIONS INC,INF8315667
4777,Sufian Munir Inc.,V00000923489
4778,Sugar Cycles Inc.,VS0000035407
4779,SULFATREAT,SUL8312937
4780,SUMMERS GROUP INC,SUM4486750
4781,SUMMIT CONTROLS INC,SUM4493000
4782,SUMMIT ELECTRIC SUPPLY CO INC,SUM8300245
4783,Summus Industries Inc.,VS0000022603
4784,SUN BELT MEDICAL/EMERGI-SOURCE,SUN7071000
4785,SUN COAST RESOURCES INC,SUN4497225
4786,SUN MOUNTAIN SPORTS INC,SUN8315757
4787,SUN SIGNS INC,SUN8305321
4788,SUN TINT INC,SUN8316433
4789,SUNBELT RENTALS INC,SAF4073500
4790,Sunbelt Supply LLC,VS0000032065
4791,SUNCOAST INSPECTION AND TESTING INC,VS0000018612
4792,SUNDANCE METAL FABRICATORS LLC,VC0000101389
4793,SunFlap LLC,V00000931262
4794,SUNSTAR AMERICAS INC.,JOB6002780
4795,SUNSTATE EQUIPMENT CO L L C,SUN7108000
4796,Sunturn Inc.,V00000921085
4797,Super Pal Universe LLC,VS0000013822
4798,SUPER SEER CORPORATION,SUP4506750
4799,SUPERCIRCUITS INC,SUP7111225
4800,SUPERIOR CRUSHED STONE LC,SUP8321990
4801,Superior Metal Buildings LLC,V00000922863
4802,SUPERIOR POWER SOLUTIONS INC,SUP8320559
4803,Superior Silica Sands,V00000945995
4804,SUPERIOR STONE INC,SUP8320037
4805,SUPREME INTERNATIONAL,SUP8314055
4806,Sure-Close Inc.,VS0000036088
4807,SURFACE PREPARATION - TEXAS LLC,SOU4328250
4808,SURPLUS CENTER,SUR8307000
4809,Susan Lori Heath,VS0000027643
4810,Susan Marie Steely,VS0000014858
4811,Susana Pimiento Chamorro,V00000928599
4812,SUSTAINABLE FOOD CENTER,AUS6000830
4813,Sutron Corporation,V00000923018
4814,Suzanne Longley Landscapes Inc.,V00000916757
4815,SVE PORTABLE ROADWAY SYSTEMS INC,VC0000102198
4816,Swag Necessities LLC,V00000906428
4817,Swagit Productions LLC,VS0000023993
4818,SWANK MOTION PICTURES INC,SWA7078515
4819,SWARCO INDUSTRIES INC,SWA7038705
4820,SWARCO REFLEX LLC,SWA7130890
4821,SWARCO/REFLEX INC,SWA7130890
4822,Sweeney Specialty Printing LLC,V00000936799
4823,SWEETISH HILL INC,SWE7055760
4824,SWIFT & SELLERS PUBLISHING INC,SOF8312092
4825,SWMG Productions Inc,VS0000034904
4826,SWN Communications Inc.,V00000905020
4827,Sybertech Waste Reduction Ltd,V00000913210
4828,Syclone Corporation,V00000915199
4829,SYMBOLARTS L L C,SYM8313830
4830,SYMMETRICOM INC.,VC0000100977
4831,SYNERGY ELECTRONICS INC,SYN7086415
4832,Sypherlink Inc.,VS0000037809
4833,SYSCO FOOD SERVICES OF AUSTIN,SYS4534500
4834,SYSTEX INC,COR8307619
4835,SZY HOLDINGS LLC,EVE8315597
4836,T & W Tire,VS0000028642
4837,T A G SALES LTD,TAG8320767
4838,T F HARPER & ASSOCIATES L P,TFH8320832
4839,T S FLOORING INC,VS0000019015
4840,T&V Optimum LLC,VS0000030643
4841,T. WEAVER ENTERPRISES INC,VC0000102895
4842,T7 Enterprises LLC,V00000909903
4843,TAB PRODUCTS CO LLC,VC0000102736
4844,TABB TEXTILE CO INC,TAB4539500
4845,TABB TEXTILES CO INC,TAB4539500
4846,Taborda Solutions Inc.,V00000939650
4847,TAC AMERICAS INC,CON1279750
4848,TACNOLOGIES LTD,TAC8313006
4849,TACOT Inc.,V00000925678
4850,TACTICAL COMMAND INDUSTRIES INC.,VS0000031105
4851,TACTICAL GEAR NOW INC,TAC8319929
4852,TAF INCORPORATED,COM7143810
4853,TAINA INFORMATION SERVICES CORPORATION,VC0000102965
4854,TAJ PALACE INDIAN RESTAURANT,TAJ8303458
4855,Talley Inc.,VS0000025269
4856,Tameca LaVon Jones,V00000914130
4857,TAPE SOLUTIONS INC,TAP7135170
4858,Tapeandmedia.com LLC,VS0000008645
4859,TapeWorks Texas Inc.,TAP8312919
4860,Taqueria Chapala Jalisco,V00000940739
4861,TARGET BANK,TAR8319666
4862,TARGET BARN INC,VS0000025417
4863,TARGET STORES,TAR8306634
4864,TAS ENVIRONMENTAL SERVICES L P,TAS8316150
4865,TASCO AUTO COLOR,TAS8302871
4866,TASCOSA TOOL SERVICE INC,TAS8309710
4867,TASER INT'L,TAS7137270
4868,TASK FORCE TIPS INC,TAS4551500
4869,TAVCO SERVICE INC,TAV4552500
4870,TAVCO SERVICES INC,TAV4552500
4871,TAXNET USA INC,TAX8303295
4872,Taylor Collective Solutions LLC,V00000911108
4873,Taylor Distribution Group LLC,V00000918999
4874,TAYLOR MADE AMBULANCES,TAY7001415
4875,TAYLOR MADE GOLF COMPANY INC,TAY8301915
4876,TBEA USA Corporation,V00000905161
4877,TBFC LLC,VS0000035267
4878,T-C BARTON SPRINGS LLC,VS0000016285
4879,TCI INDUSTRIAL SUPPLY LTD,TCI8321125
4880,TCI TIRE CENTER AUSTIN,TCI8306734
4881,TDI LLC,V00000930269
4882,TDIndustries Inc.,VS0000032394
4883,Team 4 Nutrition,VS0000025456
4884,TEAM EAGLE INC,V00000925192
4885,TEAM MARATHON FITNESS INC,MAR8322721
4886,Tecan US Inc.,V00000945405
4887,TECH PRODUCTS INC,TEC7112245
4888,TECHCENTER DESIGN INC,TEC7170130
4889,TECHLINE INC,TEC4570250
4890,TECHLINE PIPE LP,VC0000100932
4891,TECHNICAL FURNITURE RESOURCE,TEC8301267
4892,TECHNI-CENTER PARTNERS LTD,TEC8317196
4893,Technology Enhancement Corporation,VS0000033438
4894,TECHNOLOGY FOR EDUCATION LLC,TEC8321270
4895,Technology Management Associates Inc.,V00000949696
4896,TECHSMITH CORPORATION,TEC8301454
4897,TECO - WESTINGHOUSE MOTOR COMPANY,WES5106750
4898,TECXILA INC,VS0000002811
4899,TEDCOR LLC,V00000911317
4900,TEEDSHIRTS INC,VS0000028563
4901,Teem Technologies Inc,V00000944024
4902,TEHL LLC,V00000954783
4903,TEK I D INC,TEK8306172
4904,TELECLIP INC,TEL4585250
4905,TELECOM ELECTRIC SUPPLY CO,TEL7030780
4906,TELE-COMMUNICATION INC,TEL8317947
4907,Teledesign Systems Inc.,V00000915829
4908,TELEDYNE INSTRUMENTS INC,V00000904375
4909,TELEDYNE ISCO INC,ISC2560250
4910,TELEDYNE TEKMAR CO,TEK4582500
4911,Teleflex LLC,V00000961280
4912,TELE-FONIKA CABLE AMERCAS CORPORATION,ELE8311355
4913,TELELANGUAGE INC,TEL8311442
4914,TELEPHONE COMPANY (THE),TEL8317087
4915,Telerik Inc.,V00000947110
4916,TELEXPRESS,TEL8321395
4917,TELOG INSTRUMENTS INC,TEL8317780
4918,TelQuest International Inc,VS0000027757
4919,TELVENT USA LLC,VC0000103025
4920,TEMPERATURE CONTROL SYSTEMS INC,TEM8318453
4921,TEMPEST TECHNOLOGY,TEM4593250
4922,TEMPO SAFETY COMPLIANCE &,TEM7074915
4923,TEM-TEX SOLVENTS CORP,TEM4598250
4924,Ten Twenty-Four Industries LLC,V00000921805
4925,TENNANT SALES & SVC CO,TEN7170250
4926,TEQSYS Inc.,VS0000018316
4927,Tera Martin,V00000957227
4928,TEREX UTILITIES INC,VS0000029071
4929,TEREX UTILITIES SOUTH INC,TER8310386
4930,TERRACON CONSULTANTS INC,HBC8308050
4931,TerraCycle Regulated Waste LLC,V00000953231
4932,Terrence Bennett,VS0000034803
4933,TERRY LINN BRUNNING,VS0000026672
4934,TESS INC,INT8312458
4935,TESSCO INC,TES8311882
4936,Test Equipment Connection,V00000926587
4937,Tetractys,V00000942451
4938,TEVELEC CABLES INC,TEV8307839
4939,TEVET LLC,V00000943254
4940,Texamericana LLC,V00000922533
4941,TEXAN WASTE EQUIPMENT INC,HEI8303162
4942,TEXANA MACHINERY CORP,TEX7002785
4943,TEXAS A & M ENGINEERING EXPERIMENT STATION,TEX7069965
4944,TEXAS A&M FOREST SERVICE,TEX7079205
4945,Texas Accountants and Lawyers for the Arts,V00000925118
4946,TEXAS AGGREGATES LP,TEX8307084
4947,TEXAS AGRILIFE EXTENSION SERVICE,TEX4767750
4948,TEXAS AIR PRODUCTS LTD,VC0000101582
4949,Texas AirSystems LLC,VS0000026940
4950,Texas Alliance for Minorities in Engineering,V00000913327
4951,TEXAS ALTERNATOR STARTER SERVICE,TEX8308321
4952,TEXAS AMATEUR ATHLETIC FEDERATION,TEX4769250
4953,Texas Bengali Cultural Alliance,VS0000000677
4954,TEXAS BUILDING STONE LLC,QUA8313098
4955,TEXAS COFFEE TRADERS,TEX8301988
4956,TEXAS COMMUNICATIONS,TEX7083000
4957,Texas Computer Education Association,V00000944079
4958,Texas Corrugators - Austin Division Inc.,TEX4790500
4959,TEXAS CORRUGATORS INC,TEX4790500
4960,TEXAS CRANE SERVICES,HHC7001290
4961,TEXAS CUTTING & CORING LP,VC0000102900
4962,Texas Cyclesport Inc.,VS0000036085
4963,TEXAS DEPARTMENT OF INFORMATION RESOURCES,DEP7020655
4964,TEXAS DEPARTMENT OF LICENSING & REGULATION,TEX6008810
4965,TEXAS DEPARTMENT OF MOTOR VEHICLES,VC0000102907
4966,TEXAS DEPARTMENT OF PUBLIC SAFETY,TEX4797250
4967,TEXAS DEPARTMENT OF STATE HEALTH SERVICES,DEP8314647
4968,TEXAS DEPT OF CRIMINAL JUSTICE,TEX4792250
4969,TEXAS DEPT OF PUBLIC SAFETY,TEX4797250
4970,TEXAS DEPT OF TRANSPORTATION,STA4404250
4971,Texas Digital Systems Inc.,VS0000020185
4972,TEXAS DISPOSAL SYSTEMS INC,TEX4798000
4973,TEXAS ELECTRIC COOPERATIVES,TEX4799500
4974,TEXAS ELECTRONIC INFORMATION &,TEX4800250
4975,Texas Electronics Inc.,VS0000016688
4976,TEXAS ENGINEERING EXTENSION SERVICE,TEX4803250
4977,TEXAS ENTERPRISES INC,ALL0141000
4978,TEXAS EXCAVATION SAFETY SYSTEM INC,TEX7024555
4979,TEXAS FACILITIES COMMISSION,STA4409500
4980,TEXAS FLUID POWER PRODUCTS,VS0000002853
4981,TEXAS FOREST SERVICE,TEX7079205
4982,TEXAS GENERAL LAND OFFICE,GEN2007000
4983,TEXAS GOLF ASSN,TEX7113845
4984,TEXAS HIGHWAY PRODUCTS LTD,TEX7119140
4985,TEXAS INDUSTRIAL RUBBER &,TEX7080380
4986,TEXAS INDUSTRIAL RUBBER & GASKET CO,TEX7080380
4987,TEXAS INDUSTRIAL RUBBER & GASKET LLC,V00000928310
4988,TEXAS INDUSTRIES,TEX8304145
4989,Texas Irrigation Supply,V00000909953
4990,TEXAS LANDFILL MANAGEMENT LLC,GAR8318522
4991,Texas Lehigh Cement Company LP,V00000910610
4992,Texas Materials Group Inc.,VC0000102792
4993,Texas Media Systems Ltd,VS0000003716
4994,TEXAS MEDICAL SCREENING,TEX8315836
4995,TEXAS METER & DEVICE CO L L C,TEX8303212
4996,Texas Municipal Equipment LLC,VS0000012935
4997,TEXAS MUSIC MUSEUM,TEX4834750
4998,TEXAS OFFICE PRODUCTS AND SUPPLY LLC,V00000959844
4999,TEXAS OUTDOOR CONCEPTS LLC,BEN8308716
5000,TEXAS PIE COMPANY,TEX8307096
5001,TEXAS POWER STEERING REBUILDERS INC,TEX7102450
5002,TEXAS REFINERY CORP,TEX4849250
5003,Texas Restaurant Group Inc,V00000920743
5004,TEXAS SCALES INC,TEX7090515
5005,TEXAS SERVICE INDUSTRIES LLC,VS0000014067
5006,TEXAS SOLAR POWER COMPANY,TEX8311982
5007,TEXAS SONGWRITERS ASSOCIATION,VS0000037759
5008,Texas Sports Sands Inc,V00000936450
5009,TEXAS STATE UNIVERSITY,SOU4530000
5010,TEXAS TAP SERVICE INC.,TEX8323129
5011,Texas Timberjack Inc.,VS0000009031
5012,TEXAS TRUCK AND TRAILER,TEX8322052
5013,TEXAS UNDERGROUND INC,UND4879000
5014,TEXAS WATER UTILITIES ASSN,TEX7006965
5015,TEXAS WILDLIFE DAMAGE,TEX7127965
5016,TEXAS WILDLIFE DAMAGE MANAGEMENT FUND,TEX7127965
5017,TEXAS WIRED MUSIC INC,MUZ3356750
5018,TEXCONSIN LC,MIN8322979
5019,TEXTRON INC,JAC7006525
5020,Thales Michael Smith,VS0000038298
5021,Thatcher Company Inc.,V00000941642
5022,THE ABNEY GROUP INC,HIG7033660
5023,THE ACTIVE NETWORK INC,ACT8304523
5024,The Agency Coalition LLC,V00000925060
5025,The All About Network LLC,VS0000034674
5026,THE CAD ZONE INC.,V00000911390
5027,The Cary Company,VS0000035087
5028,The Chelshua Corportation,V00000911581
5029,The Collins Group,CVS8311323
5030,THE D.S. BROWN COMPANY,V00000905913
5031,THE DAUGHTERS OF THE REPUBLIC OF TEXAS INC,VC0000102708
5032,THE DAVEY TREE EXPERT CO,DAV8303854
5033,The Dehner Co.,V00000947760
5034,THE DEROSA CO INC,COM7163085
5035,THE EMF COMPANY INC,EMF8305306
5036,THE ENERGY CONSERVATORY INC,ENE7160715
5037,THE F DOHMEN CO,V00000924250
5038,The Fibrex Group Inc,VS0000014481
5039,The Filter Man Ltd.,VS0000011460
5040,The GPS Store Inc.,VS0000028502
5041,The Grass Outlet LLC,V00000947741
5042,The Grass Patch Inc.,VS0000028963
5043,The Inforcer LLC,V00000947684
5044,The IQ Business Group Inc.,V00000911599
5045,The Lab Depot Inc,V00000930932
5046,THE LENAPE GROUP,VIG7144225
5047,The Local Card LLC,V00000913938
5048,The Muses,VS0000010876
5049,The Oak Creek Band,V00000933298
5050,The Outlaw Cedar Post Yard Inc.,VS0000023336
5051,THE PLAYWELL GROUP INC,V00000905012
5052,The Prickly Pear Gallery LLC,VS0000012972
5053,THE PROPHET CORPORATION,GOP8310428
5054,The Quotient Group LLC,V00000926655
5055,The Rahus Institute,V00000906203
5056,THE REYNOLDS COMPANY,REY8312209
5057,THE RK GROUP INC,CAT7010125
5058,THE ROSEBERRY FINANCIAL GROUP INC,TOM4661000
5059,THE SHERWIN-WILLIAMS CO,SHE4212000
5060,The Soft Service Inc,V00000902890
5061,The Supply Cache Inc.,VS0000020994
5062,The Tamis Corporation,VS0000012363
5063,The Trenton Corporation,V00000915731
5064,THE UNIVERSITY OF CHICAGO,VS0000005566
5065,The Valu.net Corp.,V00000942787
5066,THE VERNON CO,VER4988600
5067,THE WELLS GROUP INC,VS0000031686
5068,THE WHITLEY PRINTING COMPANY LLC,VC0000101151
5069,THE WILSON BOHANNAN CO,WIL5181500
5070,The Windish Agency LLC,V00000926200
5071,Thea Bryant,V00000927475
5072,Therese Gansle,V00000911001
5073,THERMO ELECTRON NORTH AMERICA,THE8317327
5074,Thermo Fisher Scientific Asheville LLC,VS0000012616
5075,THERMO PROCESS INSTRUMENTS LP,THE8304581
5076,THIELSCH ENGINEERING INC,THI7027395
5077,Thien-Nga Bui,V00000959069
5078,THIRD COAST VANS & ACCESSORIES,THI6049070
5079,THIRKETTLE CORPORATION,VS0000004785
5080,THOMAS & BETTS CORP,THO7008180
5081,THOMAS AGENCY (THE),THO8312142
5082,Thomas Anthony Grauzer,V00000937395
5083,THOMAS GRAPHICS INC,THO4629500
5084,THOMAS HENNIG,HEN8307915
5085,Thomas J LeBoeuf,V00000934663
5086,THOMAS MCCONNELL,MCC8310971
5087,THOMAS MCCONNELL LLC,V00000912145
5088,THOMAS REPROGRAPHICS INC,THO8312395
5089,THOMAS SCIENTIFIC,THO7053445
5090,THOMAS SCIENTIFIC LLC,V00000958276
5091,Thomas Summers,VS0000014636
5092,THREADGILLS,THR8318752
5093,THREADS EMBROIDERY,THR8311387
5094,Threat Management Group LLC,V00000939281
5095,THREE RING SERVICE INC,THR7028955
5096,THUNDERCLOUD SUBS,CUM1394500
5097,THYSSENKRUPP AIRPORT SYSTEMS INC,THY8312557
5098,TIBH INDUSTRIES INC,TEX4818500
5099,TIER ONE PARTNERS ALLIANCE,V00000916988
5100,TIFFIN ATHLETIC MATS INC,TIF8314091
5101,TIGER DIRECT,TIG6019030
5102,TIGER LINE EQUIPMENT,VS0000023395
5103,Tiger Supplies Inc,VS0000020577
5104,Tillman and Associates Inc.,VS0000034698
5105,TIM MCKEE,ABO7074295
5106,Tim Wayne Tingle,VS0000006003
5107,Timco Instruments LLC,V00000939261
5108,TIME MANUFACTURING CO,TIM7145215
5109,TIME MARK INC,TIM7054910
5110,TIME MASTERS,TIM8316108
5111,TIME WARNER ENTERTAINMENT - ADVANCED NEWHOUSE PART,TIM7099745
5112,TIMOTHY C CURRY I,VC0000102165
5113,Timothy Tsai,V00000937541
5114,Titan Music Group LLC,V00000919051
5115,TITAN PIPE & SUPPLY CO INC,TIT8316530
5116,Titan Tracks LLC.,VS0000026798
5117,TITUS ELECTRICAL CONTRACTING LP,TIT6024490
5118,TITUS SYSTEMS LP,VS0000012939
5119,TMAX GEAR,TMA8321092
5120,TMC Furniture Inc.,V00000936526
5121,T-MOBILE USA,TMO8314770
5122,T-MOBILE USA INC,TMO8314770
5123,TMS Environmental Austin LLC,VS0000013326
5124,TOC Distribution Inc.,VS0000023622
5125,TOM GRADDY ENTERPRISES OF AUSTIN,VC0000100936
5126,TOM LOFTUS INC,AUS7009495
5127,TOM ROBINSON,TRS6031400
5128,TOMAHAWK LIVE TRAP LLC,VC0000102420
5129,Tomar and the FCs LLC,V00000946915
5130,TOMAR ELECTRONICS INC,TOM4660250
5131,TOMAS MICHAEL RODRIGUEZ,VC0000100915
5132,TOMAS YBARRA-FRAUSTO,V00000909565
5133,TOMCAT USA INC,V00000904899
5134,TOMLINSON'S FEED & PETS INC,TOM4661750
5135,TOM'S DIVE & SWIM,TOM4661000
5136,TONER CABLE EQUIPMENT INC,V00000901188
5137,TONER PLUS SOUTHWEST LLC,VS0000022188
5138,TONY PARENT ENTERPRISES,ALL8314335
5139,TOP GUNN EQUIPMENT RENTALS INC,TOP8302556
5140,TORQHOIST INC,V00000909842
5141,TOTAL ACCESS GROUP INC,TOT7153740
5142,Total Documentation Services Inc.,VS0000027695
5143,Total Temperature Instrumentation Inc.,V00000922720
5144,TOTER INC,TOT4673500
5145,TOTER LLC,TOT4673500
5146,Touchdown Sportswear & Promotions,V00000907123
5147,Touma Inc.,V00000929808
5148,Tour-Mate Systems Canada Limited,V00000942337
5149,Tournesol Siteworks,FAI8312644
5150,TOWN EAST FORD II LP,V00000949386
5151,Town Lake Flooring Inc.,VS0000029430
5152,Toxey McMillan Design Associates LLC,V00000922397
5153,TRAC SYSTEMS INC,TRA8305620
5154,TrachMar LLC,VS0000012688
5155,TRACSTAR SYSTEMS,TRA8320843
5156,TRACTOR SUPPLY CO,TRA7078915
5157,TRADEBE TREATMENT AND RECYCLING LLC,POL7120015
5158,TRADEWIND SCIENTIFIC LTD,TRA8314723
5159,TRADEWINDS TRADING CO INC,TRA7059915
5160,TRAFFIC & PARKING CONTROL CO INC,TRA7167610
5161,Traffic Data Inc.,V00000909676
5162,TRAFFIC LOGIX CORP,VS0000028424
5163,TRAFFIC PARTS INC,TRA4689500
5164,Traffic Safety Corp.,V00000956607
5165,TRAFFIC SUPPLY INC,TRA7039125
5166,TRAFFICWARE GROUP INC,NAZ3407000
5167,TRAFFICWARE LLC,VS0000018357
5168,TRAFFICWARE LTD,VS0000018357
5169,TRAJEN FUNDING INC,V00000933475
5170,TRANE U.S. INC.,TRA4697500
5171,TRANSAERO INC,TRA8313022
5172,TRANSAMERICAN POWER PRODUCTS,TRA4699000
5173,Transatlantic Group Ltd.,V00000949534
5174,TRANSCAT INC,TRA6034880
5175,TransitScreen Inc,V00000932091
5176,TRANSNORM SYSTEMS INC,TRA7153470
5177,TRANSOFT SOLUTIONS INC,VS0000030870
5178,TRANSTAR ENERGY,CLE8319693
5179,TRANTEX TRANSPORTATION PRODUCTS OF TEXAS INC,TRA4708250
5180,Trashcans Unlimited LLC,V00000947373
5181,Traveling Coaches Inc.,VS0000007791
5182,TravelStorysGPS LLC,V00000935057
5183,TRAVIS COUNTY,TRA4717750
5184,TRAVIS COUNTY EMERGENCY SERVICES DEPARTMENT #4,VC0000101662
5185,TRAVIS COUNTY HEALTHCARE DISTRICT,TRA8314969
5186,Travis Cox Plumbing Company LLC,VS0000012515
5187,TRAVIS TILE SALES INC,TRA4727000
5188,TRAVIS TRACTOR & LAWN EQUIPMENT INC,TRA4727250
5189,TRAVISON INC,MAD7138185
5190,Trebor Industries INC.,V00000929609
5191,TREE TOWN USA,TRE8312500
5192,TREEFOLKS INC,TRE7095800
5193,Trem Products Company,VS0000030076
5194,TRENCH LIMITED,TRE8300726
5195,TRENWA INC,VS0000016975
5196,Tri State Camera Exchange Inc.,V00000925783
5197,TRIAD MARINE & INDUSTRIAL,TRI7107675
5198,TRI-ANIM HEALTH SERVICES INC,TRI7077770
5199,TRIARCO,TRI6014165
5200,TRIARCO ARTS & CRAFTS LLC,VS0000008182
5201,Trilary Inc,VS0000018409
5202,Trillium Development Ltd Co,VS0000015848
5203,TRIMBLE NAVIGATION LTD,TRI7008685
5204,TRINER SCALE & MFG CO INC,TRI8318849
5205,TRINI CONSTRUCTION BUILDER LLC,VS0000006907
5206,TRINITY CHEMICAL CORP,TRI8304744
5207,TRIPLE- S STEEL & SUPPLY CO,TRI8315405
5208,TRIPLET DIESEL INJECTION CORP,TRI8306356
5209,TRISTAR COMMERCIAL L L C,TRI8315741
5210,Tri-Tech Forensics Inc.,V00000901749
5211,TRITECH SOFTWARE SYSTEMS,TRI8300168
5212,Triturn Enterprises Inc.,V00000956924
5213,TROXELL COMMUNICATIONS INC,TRO7024220
5214,TROY CAMPBELL,VC0000101982
5215,TRS CONTAINERS,TRS7120875
5216,TRS Inc,V00000914480
5217,Truax Company,V00000961686
5218,Truckfitters LLC,V00000956512
5219,TRUECHOICEPACK CORP.,V00000921529
5220,TRUFORM METALSERVICE INC,TRU6032655
5221,Truitt Bros. Inc,VS0000012231
5222,TruTech Tools LTD,VS0000035792
5223,TSAI FONG BOOKS INC,TSA7133650
5224,TSE INTERNATIONAL INC,TSE4751250
5225,TSI Incorporated,V00000955679
5226,TSUNAMI CYCLES,TSU8307142
5227,TTE Laboratories Inc.,V00000926159
5228,TTG INC,TEL8314578
5229,TTS Distribution Inc,TEM4598250
5230,Tuff Shed Inc.,VS0000024656
5231,Tulsa Chain.Com LLC,V00000926949
5232,TURBOMECA USA,TUR8306567
5233,TURNER COMPANY,TUR8306768
5234,TURNER DESIGNS INC,TUR8304809
5235,TURNER SEED CO INC,TUR7084115
5236,Turning Technologies. LLC,V00000916498
5237,TURNKEY SECURITY INC,TUR8300931
5238,Turtle & Hughes Inc.,VS0000024128
5239,TV Dinners of Texas LLC,V00000900791
5240,TW TELECOM,VC0000100864
5241,TWE ADVANCED NEWHOUSE PARTNERSHIP,TIM7099745
5242,TWENTYEIGHTY STRATEGY EXECUTION INC,EDU7096425
5243,TWG SOLUTIONS LLC,VC0000101151
5244,TWIN TOWERS LTD PARTNERSHIP,TWI6000125
5245,Twincrest Inc.,VS0000016141
5246,Two Gates Corporation,VS0000023715
5247,TXI OPERATIONS LP,TEX8304145
5248,Tyco Fire & Security (US) Management INc.,V00000909510
5249,TYLER TECHNOLOGIES INC,V00000931737
5250,TYLER UNIFORM INC.,VS0000002846
5251,TYNDALE COMPANY INC,TYN8322392
5252,TYR TACTICAL LLC,V00000918580
5253,U S DEPT OF THE INTERIOR,USD4900000
5254,U.G. Products Co. Inc.,VS0000027081
5255,U.S. Bank National Association,VS0000032549
5256,U.S. Blowers Inc.,V00000910768
5257,UAS Specialists LLC,V00000961146
5258,ULINE,ULI6009465
5259,ULTRA-CHEM INC,ULT6035475
5260,UNCOMMONBOND INC,ZDA8318564
5261,UNDERGROUND INC,UND4879000
5262,Underground Planet Art Studio LLC,V00000950850
5263,Ungerboeck Systems International Inc.,V00000917532
5264,UNICEN INDUSTRIES,UNI8312595
5265,UNICO CORP,UNI8313861
5266,Unified Supply & Services Co. Inc.,VS0000007845
